전출지,전입지,계
서울 양천구,경남 김해시,34
서울 양천구,경남 밀양시,5
서울 양천구,경남 거제시,31
서울 양천구,경남 양산시,38
서울 양천구,경남 의령군,5
서울 양천구,경남 함안군,3
서울 양천구,경남 창녕군,1
서울 양천구,경남 고성군,0
서울 양천구,경남 남해군,6
서울 양천구,경남 하동군,7
서울 양천구,경남 산청군,4
서울 양천구,경남 함양군,1
서울 양천구,경남 거창군,5
서울 양천구,경남 합천군,0
서울 양천구,제주,210
서울 양천구,제주 제주시,140
서울 양천구,제주 서귀포시,70
서울 강서구,전국,55412
서울 강서구,서울,31001
서울 강서구,서울 종로구,219
서울 강서구,서울 중구,233
서울 강서구,서울 용산구,407
서울 강서구,서울 성동구,325
서울 강서구,서울 광진구,374
서울 강서구,서울 동대문구,386
서울 강서구,서울 중랑구,328
서울 강서구,서울 성북구,392
서울 강서구,서울 강북구,205
서울 강서구,서울 도봉구,227
서울 강서구,서울 노원구,375
서울 강서구,서울 은평구,820
서울 강서구,서울 서대문구,506
서울 강서구,서울 마포구,1075
서울 강서구,서울 양천구,3525
서울 강서구,서울 강서구,13853
서울 강서구,서울 구로구,1015
서울 강서구,서울 금천구,519
서울 강서구,서울 영등포구,1711
서울 강서구,서울 동작구,725
서울 강서구,서울 관악구,1112
서울 강서구,서울 서초구,491
서울 강서구,서울 강남구,777
서울 강서구,서울 송파구,813
서울 강서구,서울 강동구,588
서울 강서구,부산,681
서울 강서구,부산 중구,8
