전출지,전입지,계
서울 강북구,제주 서귀포시,25
서울 강북구,강원,283
서울 강북구,강원 춘천시,57
서울 강북구,강원 원주시,69
서울 강북구,강원 강릉시,36
서울 강북구,강원 동해시,11
서울 강북구,강원 태백시,3
서울 강북구,강원 속초시,12
서울 강북구,강원 삼척시,14
서울 강북구,강원 홍천군,10
서울 강북구,강원 횡성군,6
서울 강북구,강원 영월군,6
서울 강북구,강원 평창군,7
서울 강북구,강원 정선군,6
서울 강북구,강원 철원군,13
서울 강북구,강원 화천군,11
서울 강북구,강원 양구군,2
서울 강북구,강원 인제군,4
서울 강북구,강원 고성군,9
서울 강북구,강원 양양군,7
서울 강북구,전북,162
서울 강북구,전북 전주시,46
서울 강북구,전북 군산시,27
서울 강북구,전북 익산시,29
서울 강북구,전북 정읍시,14
서울 강북구,전북 남원시,6
서울 강북구,전북 김제시,5
서울 강북구,전북 완주군,10
서울 강북구,전북 진안군,2
서울 강북구,전북 무주군,1
서울 강북구,전북 장수군,1
서울 강북구,전북 임실군,4
서울 강북구,전북 순창군,5
서울 강북구,전북 고창군,8
서울 강북구,전북 부안군,4
서울 도봉구,전국,14961
서울 도봉구,서울,8868
서울 도봉구,서울 종로구,92
서울 도봉구,서울 중구,72
서울 도봉구,서울 용산구,109
서울 도봉구,서울 성동구,162
서울 도봉구,서울 광진구,168
서울 도봉구,서울 동대문구,347
서울 도봉구,서울 중랑구,275
서울 도봉구,서울 성북구,572
서울 도봉구,서울 강북구,1029
서울 도봉구,서울 도봉구,3141
서울 도봉구,서울 노원구,1057
서울 도봉구,서울 은평구,118
서울 도봉구,서울 서대문구,89
서울 도봉구,서울 마포구,131
서울 도봉구,서울 양천구,76
서울 도봉구,서울 강서구,175
서울 도봉구,서울 구로구,95
서울 도봉구,서울 금천구,79
서울 도봉구,서울 영등포구,113
서울 도봉구,서울 동작구,124
서울 도봉구,서울 관악구,215
서울 도봉구,서울 서초구,115
서울 도봉구,서울 강남구,131
서울 도봉구,서울 송파구,186
서울 도봉구,서울 강동구,197
서울 도봉구,부산,130
서울 도봉구,부산 중구,2
서울 도봉구,부산 서구,5
서울 도봉구,부산 동구,6
서울 도봉구,부산 영도구,3
서울 도봉구,부산 부산진구,8
서울 도봉구,부산 동래구,8
서울 도봉구,부산 남구,4
서울 도봉구,부산 북구,6
서울 도봉구,부산 해운대구,22
서울 도봉구,부산 사하구,15
서울 도봉구,부산 금정구,13
서울 도봉구,부산 강서구,5
서울 도봉구,부산 연제구,10
서울 도봉구,부산 수영구,12
서울 도봉구,부산 사상구,3
서울 도봉구,부산 기장군,8
서울 도봉구,대구,90
서울 도봉구,대구 중구,7
서울 도봉구,대구 동구,11
서울 도봉구,대구 서구,5
서울 도봉구,대구 남구,3
서울 도봉구,대구 북구,19
서울 도봉구,대구 수성구,18
서울 도봉구,대구 달서구,17
서울 도봉구,대구 달성군,9
서울 도봉구,대구 군위군,1
서울 도봉구,인천,465
서울 도봉구,인천 중구,56
서울 도봉구,인천 동구,2
서울 도봉구,인천 미추홀구,63
서울 도봉구,인천 연수구,56
서울 도봉구,인천 남동구,55
서울 도봉구,인천 부평구,72
서울 도봉구,인천 계양구,36
서울 도봉구,인천 서구,109
서울 도봉구,인천 강화군,10
서울 도봉구,인천 옹진군,6
서울 도봉구,광주,63
서울 도봉구,광주 동구,6
서울 도봉구,광주 서구,22
서울 도봉구,광주 남구,6
서울 도봉구,광주 북구,15
서울 도봉구,광주 광산구,14
서울 도봉구,대전,126
서울 도봉구,대전 동구,22
서울 도봉구,대전 중구,12
서울 도봉구,대전 서구,42
서울 도봉구,대전 유성구,44
서울 도봉구,대전 대덕구,6
서울 도봉구,울산,35
서울 도봉구,울산 중구,4
서울 도봉구,울산 남구,14
서울 도봉구,울산 동구,3
서울 도봉구,울산 북구,4
서울 도봉구,울산 울주군,10
서울 도봉구,세종,60
서울 도봉구,세종,60
서울 도봉구,경기,3817
서울 도봉구,경기 수원시,173
서울 도봉구,경기 성남시,150
서울 도봉구,경기 의정부시,892
서울 도봉구,경기 안양시,73
서울 도봉구,경기 부천시,90
서울 도봉구,경기 광명시,62
서울 도봉구,경기 평택시,95
서울 도봉구,경기 동두천시,64
서울 도봉구,경기 안산시,68
서울 도봉구,경기 고양시,227
서울 도봉구,경기 과천시,12
서울 도봉구,경기 구리시,63
서울 도봉구,경기 남양주시,325
서울 도봉구,경기 오산시,31
서울 도봉구,경기 시흥시,65
서울 도봉구,경기 군포시,33
서울 도봉구,경기 의왕시,24
서울 도봉구,경기 하남시,84
서울 도봉구,경기 용인시,180
서울 도봉구,경기 파주시,126
서울 도봉구,경기 이천시,60
서울 도봉구,경기 안성시,50
서울 도봉구,경기 김포시,81
서울 도봉구,경기 화성시,115
서울 도봉구,경기 광주시,70
서울 도봉구,경기 양주시,374
서울 도봉구,경기 포천시,98
서울 도봉구,경기 여주시,22
서울 도봉구,경기 연천군,30
서울 도봉구,경기 가평군,31
서울 도봉구,경기 양평군,49
서울 도봉구,충북,181
서울 도봉구,충북 청주시,78
서울 도봉구,충북 충주시,28
서울 도봉구,충북 제천시,18
서울 도봉구,충북 보은군,3
서울 도봉구,충북 옥천군,2
서울 도봉구,충북 영동군,3
서울 도봉구,충북 증평군,3
서울 도봉구,충북 진천군,13
서울 도봉구,충북 괴산군,6
서울 도봉구,충북 음성군,23
서울 도봉구,충북 단양군,4
서울 도봉구,충남,264
서울 도봉구,충남 천안시,86
서울 도봉구,충남 공주시,10
서울 도봉구,충남 보령시,7
서울 도봉구,충남 아산시,41
서울 도봉구,충남 서산시,23
서울 도봉구,충남 논산시,9
서울 도봉구,충남 계룡시,4
서울 도봉구,충남 당진시,30
서울 도봉구,충남 금산군,5
서울 도봉구,충남 부여군,6
서울 도봉구,충남 서천군,12
서울 도봉구,충남 청양군,5
서울 도봉구,충남 홍성군,10
서울 도봉구,충남 예산군,4
서울 도봉구,충남 태안군,12
서울 도봉구,전남,113
서울 도봉구,전남 목포시,11
서울 도봉구,전남 여수시,6
서울 도봉구,전남 순천시,12
서울 도봉구,전남 나주시,11
서울 도봉구,전남 광양시,6
서울 도봉구,전남 담양군,0
서울 도봉구,전남 곡성군,0
서울 도봉구,전남 구례군,4
서울 도봉구,전남 고흥군,11
서울 도봉구,전남 보성군,4
서울 도봉구,전남 화순군,2
서울 도봉구,전남 장흥군,4
서울 도봉구,전남 강진군,1
서울 도봉구,전남 해남군,6
서울 도봉구,전남 영암군,4
서울 도봉구,전남 무안군,4
서울 도봉구,전남 함평군,2
서울 도봉구,전남 영광군,7
서울 도봉구,전남 장성군,8
서울 도봉구,전남 완도군,3
서울 도봉구,전남 진도군,4
서울 도봉구,전남 신안군,3
서울 도봉구,경북,163
서울 도봉구,경북 포항시,30
서울 도봉구,경북 경주시,19
서울 도봉구,경북 김천시,8
서울 도봉구,경북 안동시,25
서울 도봉구,경북 구미시,21
서울 도봉구,경북 영주시,8
서울 도봉구,경북 영천시,1
서울 도봉구,경북 상주시,9
서울 도봉구,경북 문경시,5
서울 도봉구,경북 경산시,7
서울 도봉구,경북 의성군,1
서울 도봉구,경북 청송군,0
서울 도봉구,경북 영양군,1
서울 도봉구,경북 영덕군,2
서울 도봉구,경북 청도군,0
서울 도봉구,경북 고령군,1
서울 도봉구,경북 성주군,3
서울 도봉구,경북 칠곡군,3
서울 도봉구,경북 예천군,5
서울 도봉구,경북 봉화군,5
서울 도봉구,경북 울진군,8
서울 도봉구,경북 울릉군,1
서울 도봉구,경남,118
서울 도봉구,경남 창원시,27
서울 도봉구,경남 진주시,12
서울 도봉구,경남 통영시,1
서울 도봉구,경남 사천시,2
서울 도봉구,경남 김해시,17
서울 도봉구,경남 밀양시,10
서울 도봉구,경남 거제시,13
서울 도봉구,경남 양산시,12
서울 도봉구,경남 의령군,1
서울 도봉구,경남 함안군,2
서울 도봉구,경남 창녕군,3
서울 도봉구,경남 고성군,2
서울 도봉구,경남 남해군,4
서울 도봉구,경남 하동군,1
서울 도봉구,경남 산청군,2
서울 도봉구,경남 함양군,1
서울 도봉구,경남 거창군,6
서울 도봉구,경남 합천군,2
서울 도봉구,제주,78
서울 도봉구,제주 제주시,51
서울 도봉구,제주 서귀포시,27
서울 도봉구,강원,287
서울 도봉구,강원 춘천시,56
서울 도봉구,강원 원주시,46
서울 도봉구,강원 강릉시,38
서울 도봉구,강원 동해시,13
서울 도봉구,강원 태백시,6
서울 도봉구,강원 속초시,15
서울 도봉구,강원 삼척시,23
서울 도봉구,강원 홍천군,21
서울 도봉구,강원 횡성군,9
서울 도봉구,강원 영월군,13
서울 도봉구,강원 평창군,4
서울 도봉구,강원 정선군,8
서울 도봉구,강원 철원군,15
서울 도봉구,강원 화천군,7
서울 도봉구,강원 양구군,3
서울 도봉구,강원 인제군,4
서울 도봉구,강원 고성군,3
서울 도봉구,강원 양양군,3
서울 도봉구,전북,103
서울 도봉구,전북 전주시,36
서울 도봉구,전북 군산시,10
서울 도봉구,전북 익산시,17
서울 도봉구,전북 정읍시,5
서울 도봉구,전북 남원시,2
서울 도봉구,전북 김제시,9
서울 도봉구,전북 완주군,6
서울 도봉구,전북 진안군,1
서울 도봉구,전북 무주군,2
서울 도봉구,전북 장수군,0
서울 도봉구,전북 임실군,2
서울 도봉구,전북 순창군,1
서울 도봉구,전북 고창군,5
서울 도봉구,전북 부안군,7
서울 노원구,전국,27282
서울 노원구,서울,15517
서울 노원구,서울 종로구,124
서울 노원구,서울 중구,105
서울 노원구,서울 용산구,139
서울 노원구,서울 성동구,314
서울 노원구,서울 광진구,414
서울 노원구,서울 동대문구,826
서울 노원구,서울 중랑구,1195
서울 노원구,서울 성북구,1334
서울 노원구,서울 강북구,560
서울 노원구,서울 도봉구,1106
서울 노원구,서울 노원구,5681
서울 노원구,서울 은평구,229
서울 노원구,서울 서대문구,193
서울 노원구,서울 마포구,246
서울 노원구,서울 양천구,126
서울 노원구,서울 강서구,274
서울 노원구,서울 구로구,138
서울 노원구,서울 금천구,103
서울 노원구,서울 영등포구,228
서울 노원구,서울 동작구,283
서울 노원구,서울 관악구,426
서울 노원구,서울 서초구,216
서울 노원구,서울 강남구,332
서울 노원구,서울 송파구,403
서울 노원구,서울 강동구,522
서울 노원구,부산,275
서울 노원구,부산 중구,1
서울 노원구,부산 서구,9
서울 노원구,부산 동구,12
서울 노원구,부산 영도구,3
서울 노원구,부산 부산진구,31
서울 노원구,부산 동래구,19
서울 노원구,부산 남구,23
서울 노원구,부산 북구,5
서울 노원구,부산 해운대구,50
서울 노원구,부산 사하구,24
서울 노원구,부산 금정구,21
서울 노원구,부산 강서구,14
서울 노원구,부산 연제구,18
서울 노원구,부산 수영구,17
서울 노원구,부산 사상구,11
서울 노원구,부산 기장군,17
서울 노원구,대구,184
서울 노원구,대구 중구,10
서울 노원구,대구 동구,18
서울 노원구,대구 서구,8
서울 노원구,대구 남구,12
서울 노원구,대구 북구,35
서울 노원구,대구 수성구,47
서울 노원구,대구 달서구,42
서울 노원구,대구 달성군,12
서울 노원구,대구 군위군,0
서울 노원구,인천,831
서울 노원구,인천 중구,88
서울 노원구,인천 동구,4
서울 노원구,인천 미추홀구,124
서울 노원구,인천 연수구,120
서울 노원구,인천 남동구,84
서울 노원구,인천 부평구,114
서울 노원구,인천 계양구,66
